film,filmLabel,realisateurLabel,duree,genreLabel,dateLabel,note
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-11-07T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1986-11-28T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1987-01-10T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1987-01-16T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1987-04-30T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1987-06-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1987-06-04T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1989-01-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1989-05-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,110,film et téléfilm de fantasy,1990-04-28T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-01-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-03-07T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-03-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-06-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-07-17T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-07-18T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-08-28T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-08-29T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-09-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-09-05T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-09-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-10-30T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-11-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-11-07T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1986-11-28T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1987-01-10T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1987-01-16T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1987-04-30T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1987-06-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1987-06-04T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1989-01-26T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1989-05-01T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156539,Highlander,Russell Mulcahy,111,film et téléfilm de fantasy,1990-04-28T00:00:00Z,6.3/10
http://www.wikidata.org/entity/Q156911,Les Ailes du désir,Wim Wenders,128,drame,1987-01-01T00:00:00Z,79/100
http://www.wikidata.org/entity/Q156911,Les Ailes du désir,Wim Wenders,128,drame,1987-05-17T00:00:00Z,79/100
http://www.wikidata.org/entity/Q156911,Les Ailes du désir,Wim Wenders,128,drame,1987-09-23T00:00:00Z,79/100
http://www.wikidata.org/entity/Q156911,Les Ailes du désir,Wim Wenders,128,drame,1987-10-29T00:00:00Z,79/100
http://www.wikidata.org/entity/Q156911,Les Ailes du désir,Wim Wenders,128,drame,1988-04-29T00:00:00Z,79/100
http://www.wikidata.org/entity/Q156911,Les Ailes du désir,Wim Wenders,128,drame,1988-05-06T00:00:00Z,79/100
http://www.wikidata.org/entity/Q160946,"Paris, Texas",Wim Wenders,147,drame,1984-05-19T00:00:00Z,81/100
http://www.wikidata.org/entity/Q160946,"Paris, Texas",Wim Wenders,147,drame,1984-08-23T00:00:00Z,81/100
http://www.wikidata.org/entity/Q160946,"Paris, Texas",Wim Wenders,147,drame,1984-09-19T00:00:00Z,81/100
http://www.wikidata.org/entity/Q160946,"Paris, Texas",Wim Wenders,147,drame,1984-11-02T00:00:00Z,81/100
http://www.wikidata.org/entity/Q160946,"Paris, Texas",Wim Wenders,147,drame,1985-01-11T00:00:00Z,81/100
http://www.wikidata.org/entity/Q162255,Terminator,James Cameron,108,drame,1984-10-26T00:00:00Z,84/100
http://www.wikidata.org/entity/Q162997,Le Dossier Adams,Errol Morris,103,film documentaire,1988-08-25T00:00:00Z,100%
http://www.wikidata.org/entity/Q165627,Le Choix de Sophie,Alan J. Pakula,144,drame,1982-01-01T00:00:00Z,7/10
http://www.wikidata.org/entity/Q165627,Le Choix de Sophie,Alan J. Pakula,144,drame,1982-12-08T00:00:00Z,7/10
http://www.wikidata.org/entity/Q167265,Dear America : Lettres du Viêt Nam,Bill Couturié,85,film documentaire,1987-10-01T00:00:00Z,100%
http://www.wikidata.org/entity/Q167265,Dear America : Lettres du Viêt Nam,Bill Couturié,85,film documentaire,1989-01-05T00:00:00Z,100%
