régionCNC;N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2022;entrées 2021;évolution entrées;tranche d'entrées;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
3;187191;L ODEON;PAYS DE LA LOIRE;7 PLACE DE L EGLISE;44067;Guémené-Penfao;5322;44;44122;Guémené-Penfao;5322;06-autres communes et unités urbaines;1;165;52;286;5626;3295;70.7435508345979;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;I;138;104;1;62.6395534290271;24.1427432216906;10.9250398724083;2.292663476874;33;14.8724082934609;47.630162;-1.8325;47.630162, -1.8325
3;213933;LE MELIES;CENTRE-VAL DE LOIRE;3 RUE GAUGIRAN;41106;Lamotte-Beuvron;4666;41;41110;Lamotte-Beuvron;4666;06-autres communes et unités urbaines;1;168;50;448;9734;6579;47.9556163550692;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;I;138;101;14;61.6616509028375;25.7738607050731;10.9845227858985;1.57996560619089;50;18.1749785038693;47.60131;2.026127;47.60131, 2.026127
3;293801;CINE SOLOGNE;CENTRE-VAL DE LOIRE;CINE SOLOGNE;41161;Nouan-le-Fuzelier;2369;41;41104;Nouan-le-Fuzelier;2369;06-autres communes et unités urbaines;1;200;27;176;5284;2255;134.323725055432;De 5 à 10 000 entrées;;NON;NON;;ITINERANT;NON;I;15;9;0;94.5772243422374;5.4227756577626;0;0;7;29.3834103233581;47.535458;2.042446;47.535458, 2.042446
4;430261;LE CRATERE;OCCITANIE;95 GRANDE RUE SAINT MICHEL;31555;Toulouse;503020;31;31701;Toulouse;1024959;04-Unités urbaines de 100 000 hbts ou plus;1;79;46;1378;22637;10663;112.294851355153;De 20 à 30 000 entrées;;OUI;A;RDJP;FIXE;NON;C;379;204;2;58.7235670181957;8.56783782306978;18.419758483143;14.2888366755915;326;88.8858532320638;43.588909;1.445984;43.588909, 1.445984
1;451;UGC MONTPARNASSE;ILE-DE-FRANCE;83 BD DU MONTPARNASSE;75106;Paris 6e Arrondissement;40452;75;851;Paris;10949158;01-Paris;7;1490;53;11996;268644;190458;41.0515704249756;De 200 à 300 000 entrées;UGC;NON;NON;;FIXE;NON;C;140;115;113;47.7461133084675;33.8802309290122;14.3124903748277;4.06116538769255;36;15.8829428800018;48.84351;2.325646;48.84351, 2.325646
1;531;MK2 BEAUBOURG;ILE-DE-FRANCE;50 RUE RAMBUTEAU;75103;Paris 3e Arrondissement;33651;75;851;Paris;10949158;01-Paris;6;557;53;13857;226812;158940;42.7029067572669;De 200 à 300 000 entrées;MK2;OUI;A;RDPR;FIXE;NON;C;262;125;110;54.5247328777552;9.28501697222645;14.927946405381;21.2623037446374;183;94.9199752805567;48.861555;2.352217;48.861555, 2.352217
1;731;MK2 ODEON COTE SAINT-GERMAIN;ILE-DE-FRANCE;113 BD ST GERMAIN;75106;Paris 6e Arrondissement;40452;75;851;Paris;10949158;01-Paris;5;678;53;9877;207423;143364;44.6827655478363;De 200 à 300 000 entrées;MK2;NON;NON;;FIXE;NON;C;126;114;105;59.6486404352922;20.4573848699285;13.5734579781872;6.32051671659214;88;63.2104732548997;48.852437;2.338266;48.852437, 2.338266
1;1392;L'ARCHIPEL;ILE-DE-FRANCE;17 BD DE STRASBOURG;75110;Paris 10e Arrondissement;83873;75;851;Paris;10949158;01-Paris;2;204;50;3292;34016;16679;103.945080640326;De 30 à 40 000 entrées;;OUI;A;RDJPPR;FIXE;NON;C;328;113;1;52.5831493006759;13.8225255972696;18.0251622833434;15.5691628187111;279;92.695576524125;48.870455;2.35466;48.870455, 2.35466
2;140521;ESPACE ERMITAGE;ILE-DE-FRANCE;ALLEE STE THERESE;95199;Domont;15874;95;851;Paris;10949158;03-Grande couronne;1;282;53;1552;25848;15730;64.3229497774952;De 20 à 30 000 entrées;;NON;NON;;FIXE;NON;B;176;138;14;47.3812015909567;30.9315469960226;16.5459493405903;5.1413020724304;74;24.7435629055893;49.02987;2.333691;49.02987, 2.333691
2;146371;GRENOUILLE;ILE-DE-FRANCE;CENTRE COMMERCIAL DES 7 MARES;78208;Élancourt;26117;78;851;Paris;10949158;03-Grande couronne;3;348;53;3890;73827;40570;81.9743652945526;De 50 à 80 000 entrées;;OUI;C;JP;FIXE;NON;B;299;222;98;55.3042774630989;29.1484137392226;11.5042272384832;4.04308155919529;179;35.8017801835989;48.766594;1.949214;48.766594, 1.949214
2;147071;FRANCAIS;ILE-DE-FRANCE;38 RUE DU GENERAL DE GAULLE;95210;Enghien-les-Bains;11574;95;851;Paris;10949158;03-Grande couronne;5;1222;53;5472;110456;78783;40.2028356371298;De 100 à 150 000 entrées;UGC;NON;NON;;FIXE;NON;B;161;116;85;42.3439131816737;42.1868047041729;12.1836262089634;3.28565590519003;73;12.1037097579803;48.970841;2.307185;48.970841, 2.307185
2;149335;PIERRE FRESNAY;ILE-DE-FRANCE;3 RUE SAINT FLAIVE;95219;Ermont;29453;95;851;Paris;10949158;03-Grande couronne;1;400;35;154;8627;2957;191.748393642205;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;B;125;83;0;60.6097894449002;19.8249931637955;7.02761826633853;12.5375991249658;55;40.6754170084769;48.988575;2.259906;48.988575, 2.259906
2;152884;CINETAMPES;ILE-DE-FRANCE;PLACE GEOFFROY ST HILAIRE;91223;Étampes;26454;91;91401;Étampes;32227;03-Grande couronne;1;146;50;790;7208;3938;83.0370746571864;De 5 à 10 000 entrées;;OUI;D;JPPR;FIXE;NON;C;220;159;5;65.6180770934869;14.591640821149;12.5978437453847;7.19243833997932;191;88.3916703588835;48.434287;2.157598;48.434287, 2.157598
2;202551;LE LUXY;ILE-DE-FRANCE;77 AV GEORGES GOSNAT;94041;Ivry-sur-Seine;64248;94;851;Paris;10949158;02-Petite Couronne;2;507;52;2671;64768;37388;73.2320530651546;De 50 à 80 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;346;183;82;63.6582364501258;12.9263320293129;10.1291163884144;13.2863151321469;309;88.5374768123129;48.81362;2.389338;48.81362, 2.389338
2;242422;MARCEL PAGNOL;ILE-DE-FRANCE;17 RUE BERANGER;92046;Malakoff;31412;92;851;Paris;10949158;02-Petite Couronne;1;198;43;649;26502;16303;62.5590382138257;De 20 à 30 000 entrées;;OUI;C;;FIXE;NON;B;165;118;1;64.1386467413865;16.7372353673724;10.942299709423;8.18181818181818;131;74.8941469489415;48.820911;2.302756;48.820911, 2.302756
2;246432;ATMOSPHERE;ILE-DE-FRANCE;PARC DES CELESTINS;91363;Marcoussis;8398;91;851;Paris;10949158;03-Grande couronne;1;231;52;775;17040;10114;68.4793355744513;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;209;164;0;55.1531356344191;28.0019445794847;14.2015070491006;2.64341273699562;130;50.5347593582888;48.642026;2.222592;48.642026, 2.222592
3;10192;CGR ABBEVILLE LA SUCRERIE;HAUTS DE FRANCE;2 RUE DE MENCHECOURT;80001;Abbeville;23318;80;80401;Abbeville;26214;05-Unités urbaines de 20 000 à 100 000 hbts;8;1209;53;15820;177155;114397;54.8598302403035;De 150 à 200 000 entrées;CGR;NON;NON;;FIXE;OUI;C;167;145;139;39.84663045756;46.2153176980976;10.5891814438712;3.34887040047121;12;1.09023770013649;50.115049;1.824393;50.115049, 1.824393
3;14445;PLANET'CINE;NORMANDIE;194 RUE DE BRETAGNE;61001;Alençon;26464;61;461;Alençon;42492;05-Unités urbaines de 20 000 à 100 000 hbts;7;1199;53;9302;175035;116532;50.2033776130162;De 150 à 200 000 entrées;;OUI;D;JP;FIXE;NON;C;331;257;173;45.7627118644068;40.1837129601567;10.6561676730469;3.39740750238967;153;11.7723171613084;48.433552;0.063775;48.433552, 0.063775
3;17325;CINE SAINT LEU;HAUTS DE FRANCE;5-9 RUE DE LA PLUMETTE;80021;Amiens;136808;80;80601;Amiens;167863;04-Unités urbaines de 100 000 hbts ou plus;1;254;53;1531;45321;24522;84.8177147051627;De 40 à 50 000 entrées;;OUI;B;RDJPPR;FIXE;NON;C;185;104;45;64.9134436427606;10.3408714274788;14.5705325956709;10.1751523340897;167;95.6122683119598;49.896685;2.302146;49.896685, 2.302146
3;23541;CIN EVASION;BRETAGNE;6 RUE AMBROISE PARE;35006;Argentré-du-Plessis;4662;35;35126;Argentré-du-Plessis;4662;06-autres communes et unités urbaines;1;158;49;416;6688;4001;67.1582104473881;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;I;160;136;1;60.4924543288324;28.2764098490866;10.198570293884;1.03256552819698;59;15.2184273232724;48.058076;-1.148927;48.058076, -1.148927
3;39174;THEATRE MONTDORY;NORMANDIE;RUE DU GENERAL GIRAUD;76057;Barentin;12478;76;76401;Barentin;20466;05-Unités urbaines de 20 000 à 100 000 hbts;1;345;33;80;6305;3240;94.5987654320988;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;C;61;33;0;72.4797406807131;20.032414910859;4.6839546191248;2.80388978930308;26;41.9448946515397;49.544612;0.95126;49.544612, 0.95126
3;41781;LE CELTIC;BRETAGNE;1 RUE DE LA LIBERATION;56010;Baud;6427;56;56204;Baud;6427;06-autres communes et unités urbaines;1;255;53;1115;20421;13221;54.4588155207624;De 20 à 30 000 entrées;;OUI;E;;FIXE;NON;I;189;149;19;51.8870442534565;31.6019858004591;13.6123418566167;2.89862808946778;71;24.197939465115;47.877156;-3.017589;47.877156, -3.017589
3;68061;MAISON DE LA CULTURE DE BOURGES;CENTRE-VAL DE LOIRE;PLACE SERAUCOURT;18033;Bourges;66385;18;18501;Bourges;83365;05-Unités urbaines de 20 000 à 100 000 hbts;2;283;53;2911;52600;21501;144.639784196084;De 50 à 80 000 entrées;;NON;NON;;FIXE;NON;C;323;209;66;69.4707461084273;7.93558776167472;13.7520128824477;8.84165324745035;311;98.1921631776704;47.077563;2.399947;47.077563, 2.399947
3;68561;FAMILIA;CENTRE-VAL DE LOIRE;MAIL ORYE;37031;Bourgueil;3897;37;37201;Bourgueil;5998;06-autres communes et unités urbaines;1;224;53;402;9127;5159;76.9141306454739;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;C;189;145;1;55.2414605418139;26.7844522968198;12.7679623085984;5.20612485276796;122;44.1107184923439;47.28271;0.171969;47.28271, 0.171969
3;73582;NORMANDY;NORMANDIE;PLACE DE LA MAIRIE;14100;Bretteville-sur-Laize;1937;14;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;190;44;87;3750;1468;155.449591280654;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;R;75;58;1;56.057206954571;28.4913067863152;13.7128435221537;1.73864273696018;25;46.3544587773416;49.044986;-0.326254;49.044986, -0.326254
3;77732;CENTRE CULTUREL DU GRAND LOGIS;BRETAGNE;10 AVENUE DU GENERAL DE GAULLE;35047;Bruz;19561;35;35701;Rennes;351058;04-Unités urbaines de 100 000 hbts ou plus;1;322;2;31;2218;;;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;B;14;4;1;3.47705146036161;0;82.7538247566064;13.769123783032;6;36.9031061659713;48.02352;-1.744768;48.02352, -1.744768
3;81456;PATHE;NORMANDIE;14 ESPLANADE LEOPOLD S.SENGHOR;14118;Caen;109401;14;14601;Caen;206642;04-Unités urbaines de 100 000 hbts ou plus;10;1870;53;17469;500832;317981;57.50375022407;De 450 à 700 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;293;204;155;32.6560013199222;49.9807846695869;13.6233674514436;3.7398465590474;107;7.45474336970497;49.177395;-0.349774;49.177395, -0.349774
3;82762;ROCAMADOUR;BRETAGNE;RUE DU ROZ;29022;Camaret-sur-Mer;2516;29;29104;Camaret-sur-Mer;2516;06-autres communes et unités urbaines;1;200;53;529;10915;7438;46.7464372143049;De 10 à 20 000 entrées;;OUI;E;;FIXE;NON;I;184;157;30;53.2461422657132;33.4399698908544;8.44937899887091;4.86450884456154;77;21.9138125705683;48.27416;-4.599116;48.27416, -4.599116
3;104051;ATLANTIC CINE;PAYS DE LA LOIRE;PLACE ERNEST BREANT;44036;Châteaubriant;12474;44;44302;Châteaubriant;12474;06-autres communes et unités urbaines;4;748;52;3440;67584;41717;62.0058968765731;De 50 à 80 000 entrées;;OUI;E;JP;FIXE;NON;I;232;158;81;47.2469217611071;40.8469587462052;9.61920759427347;2.28691189841426;110;9.8364950455379;47.721188;-1.376037;47.721188, -1.376037
3;147971;PALACE;GRAND EST;33 BOULEVARD DE LA MOTTE;51230;Épernay;22836;51;51401;Épernay;30128;05-Unités urbaines de 20 000 à 100 000 hbts;7;1070;53;7473;119311;77679;53.5949226946794;De 100 à 150 000 entrées;;OUI;D;JPPR;FIXE;NON;C;312;212;146;40.4917565571859;41.7094888115451;13.6826468835554;4.11610774771351;147;15.5316999024087;49.04567;3.958674;49.04567, 3.958674
3;160923;VIKING;NORMANDIE;17-19 RUE ABBE LECORNU;61169;Flers;14928;61;61401;Flers;22126;05-Unités urbaines de 20 000 à 100 000 hbts;4;849;53;3624;58521;42764;36.8464128706389;De 50 à 80 000 entrées;;OUI;D;JP;FIXE;NON;C;218;175;102;42.2050810275281;43.0931993489491;11.4446960583115;3.25702356521124;79;12.5716509801146;48.749639;-0.563195;48.749639, -0.563195
3;172213;GRAND FORUM GAILLON;NORMANDIE;AVENUE JEAN JAURES;27275;Gaillon;6935;27;27302;Gaillon;17560;06-autres communes et unités urbaines;3;505;53;2598;36194;23956;51.085323092336;De 30 à 40 000 entrées;;NON;NON;;FIXE;NON;C;86;66;57;28.6404129547914;56.1207781755613;13.2267643548969;2.01204451475037;14;5.55324286071101;49.15552;1.344766;49.15552, 1.344766
3;178231;JOUR DE FETE;NORMANDIE;74 RUE DE VIENNE;27284;Gisors;12046;27;359;Gisors;14305;06-autres communes et unités urbaines;1;207;53;1176;12588;5544;127.056277056277;De 10 à 20 000 entrées;;OUI;E;JP;FIXE;NON;C;227;190;3;60.2034760491734;24.4510385756677;12.9376854599407;2.40779991521831;108;27.3420941076727;49.279682;1.774186;49.279682, 1.774186
3;187201;SALLE ROCH;BRETAGNE;13 RUE ST ROCH;56073;Guémené-sur-Scorff;1074;56;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;201;53;619;10546;6606;59.642749016046;De 10 à 20 000 entrées;;OUI;E;JPPR;FIXE;NON;R;320;244;2;53.2017635943733;19.9874028973336;18.3602771362587;8.45055637203443;187;42.0113373923998;48.064952;-3.208011;48.064952, -3.208011
3;220074;CINEVILLE;PAYS DE LA LOIRE;25 QUAI GAMBETTA;53130;Laval;52169;53;53501;Laval;70859;05-Unités urbaines de 20 000 à 100 000 hbts;9;1844;53;14305;293306;188908;55.2639380015669;De 200 à 300 000 entrées;CINEVILLE;OUI;D;JP;FIXE;OUI;C;395;236;169;45.0408163265306;41.5063991698374;10.5036319612591;2.94915254237288;206;13.9349705984089;48.072111;-0.771727;48.072111, -0.771727
3;223593;EVEN;BRETAGNE;18 RUE ALSACE LORRAINE;29124;Lesneven;7506;29;29303;Lesneven;13424;06-autres communes et unités urbaines;1;340;53;537;25303;13171;92.1114569888391;De 20 à 30 000 entrées;;OUI;E;JPPR;FIXE;NON;C;291;220;2;57.1964246784391;28.1665576629605;9.40483976455199;5.2321778940484;152;44.970568999346;48.572208;-4.327487;48.572208, -4.327487
3;244496;PATHE;PAYS DE LA LOIRE;3 PLACE DES JACOBINS;72181;Le Mans;147983;72;72701;Le Mans;217388;04-Unités urbaines de 100 000 hbts ou plus;11;1811;53;18843;374114;236932;57.8993128830213;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;328;243;195;43.0576001080424;42.3453305422378;11.2858396920791;3.31122965764062;122;10.9419947329327;48.007113;0.199047;48.007113, 0.199047
3;273565;CINEMA LES ARTS;NORMANDIE;ZAC DE LA VALLEE                AVENUE DE LA BELLE ETOILE;76447;Montivilliers;15719;76;76701;Le Havre;233828;04-Unités urbaines de 100 000 hbts ou plus;4;861;53;5975;167982;104757;60.353962026404;De 150 à 200 000 entrées;;NON;NON;;FIXE;NON;B;249;141;80;31.2517405465619;54.2723607260047;11.6492511109228;2.82664761651067;112;2.59961980409013;49.534592;0.181289;49.534592, 0.181289
3;278721;ETOILE;NORMANDIE;56 PLACE DU GENERAL DE GAULLE;61293;Mortagne-au-Perche;4055;61;61201;Mortagne-au-Perche;4956;06-autres communes et unités urbaines;1;146;49;945;25837;17690;46.0542679479932;De 20 à 30 000 entrées;;OUI;E;JPPR;FIXE;NON;C;216;174;12;51.003276003276;30.036855036855;13.6895986895987;5.27027027027027;116;34.4144144144144;48.520588;0.545946;48.520588, 0.545946
3;282731;SIMONE SIGNORET;PAYS DE LA LOIRE;AVENUE BONEN;72213;Mulsanne;5295;72;72117;Mulsanne;5295;06-autres communes et unités urbaines;1;252;50;446;9963;2753;261.896113330912;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;I;140;107;2;70.5869910100476;23.5854045478583;3.82866208355368;1.99894235854045;46;32.7974616604971;47.913307;0.246735;47.913307, 0.246735
3;284613;GAUMONT;PAYS DE LA LOIRE;12 PLACE DU COMMERCE;44109;Nantes;325857;44;44701;Nantes;688577;04-Unités urbaines de 100 000 hbts ou plus;12;1875;53;17819;440788;283128;55.6850611737447;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;296;195;182;41.3329861182496;39.4276433461483;14.2440419490645;4.99532858653765;124;21.7802082833641;47.213357;-1.558244;47.213357, -1.558244
3;284662;CONCORDE;PAYS DE LA LOIRE;79 BD DE L EGALITE;44109;Nantes;325857;44;44701;Nantes;688577;04-Unités urbaines de 100 000 hbts ou plus;4;287;50;6046;92785;52504;76.7198689623648;De 80 à 100 000 entrées;;OUI;A;RDJP;FIXE;NON;C;390;296;110;71.2749387268937;11.0406120438876;12.7356437684678;4.94880546075085;311;71.7227477838606;47.21118;-1.586751;47.21118, -1.586751
3;300801;MICHEL CABIEU;NORMANDIE;5 AVENUE MICHEL CABIEU;14488;Ouistreham;9558;14;14206;Ouistreham;9558;06-autres communes et unités urbaines;1;352;18;381;15970;23997;-33.4500145851565;De 10 à 20 000 entrées;;OUI;E;JP;FIXE;NON;I;88;56;10;78.5253931425625;10.6212941479763;10.4988399071926;0.354472802268626;48;36.4075792730085;49.276964;-0.256313;49.276964, -0.256313
3;333901;OPERAIMS;GRAND EST;72 PLACE DROUET D' ERLON;51454;Reims;183287;51;51701;Reims;213432;04-Unités urbaines de 100 000 hbts ou plus;11;1533;53;16925;261102;152028;71.7459941589707;De 200 à 300 000 entrées;;NON;NON;;FIXE;OUI;C;423;294;251;46.6561843615125;31.6418704561788;14.8388147054036;6.86313047690518;269;34.9136202467312;49.256421;4.026693;49.256421, 4.026693
3;398574;CINEMOVIKING;NORMANDIE;ESPLANADE JEAN GREMILLON;50502;Saint-Lô;20112;50;50401;Saint-Lô;25773;05-Unités urbaines de 20 000 à 100 000 hbts;9;1344;53;14076;226003;148687;51.9991660333452;De 200 à 300 000 entrées;FONT;OUI;D;JPPR;FIXE;OUI;C;429;307;198;45.2618990029294;41.2247932847788;10.1785410339792;3.33476667831259;239;11.6633968484327;49.118217;-1.098287;49.118217, -1.098287
3;412061;REXY;NORMANDIE;9 RUE DE L EGLISE;14654;Saint-Pierre-en-Auge;7665;14;14119;Saint-Pierre-sur-Dives;7665;06-autres communes et unités urbaines;1;144;52;552;11616;7469;55.5228276877761;De 10 à 20 000 entrées;;OUI;E;JP;FIXE;NON;C;157;118;1;62.2705506783719;23.8826815642458;10.5546687948923;3.29209896249002;82;40.5027932960894;49.016764;-0.043436;49.016764, -0.043436
3;462953;LE BASSELIN;NORMANDIE;PLACE CASTEL;14762;Vire Normandie;17784;14;14301;Vire;17784;06-autres communes et unités urbaines;2;345;53;2021;46332;32863;40.9853026199677;De 40 à 50 000 entrées;;OUI;E;RDJPPR;FIXE;NON;C;290;204;51;41.5405113597207;33.3670257977074;19.3195653672096;5.77289747536239;175;25.4646114263399;48.838655;-0.892968;48.838655, -0.892968
4;57141;MEGA CGR;OCCITANIE;ALLEE EMILE ZOLA;31069;Blagnac;26600;31;31701;Toulouse;1024959;04-Unités urbaines de 100 000 hbts ou plus;15;2857;53;29964;523719;322724;62.2807724247344;De 450 à 700 000 entrées;CGR;NON;NON;;FIXE;OUI;B;292;218;214;26.9557991221622;54.638203791169;13.4397076688936;4.96628941777516;50;2.8488464705126;43.643857;1.370839;43.643857, 1.370839
4;82961;L AIGLON;NOUVELLE AQUITAINE;RUE ANNE DE NEUBOURG;64160;Cambo-les-Bains;6731;64;64203;Cambo-les-Bains;6731;06-autres communes et unités urbaines;1;110;52;560;9381;6322;48.3865865232521;De 5 à 10 000 entrées;;OUI;E;JP;FIXE;NON;I;224;189;2;68.418688230009;18.5871518418688;10.411051212938;2.58310871518419;94;47.94474393531;43.35874;-1.397218;43.35874, -1.397218
4;85211;RIO CINEMA;NOUVELLE AQUITAINE;ALLEES MARINES;40065;Capbreton;9494;40;40301;Capbreton;13078;06-autres communes et unités urbaines;1;172;53;840;18494;11770;57.1282922684792;De 10 à 20 000 entrées;;OUI;E;;FIXE;NON;C;225;204;101;55.3991895739788;33.2493702770781;7.26097908224729;4.09046106669587;98;27.1930785237104;43.641276;-1.432502;43.641276, -1.432502
4;146014;SALLE FRANCOIS PIAT;NOUVELLE AQUITAINE;1292 RUE DE SARRAN;19073;Égletons;5008;19;19106;Égletons;5008;06-autres communes et unités urbaines;1;18;1;1;18;;;Moins de 2000 entrées;;NON;NON;;FIXE;NON;I;1;1;0;0;100;0;0;0;0;45.401735;2.033358;45.401735, 2.033358
4;173432;LE FAMILY;NOUVELLE AQUITAINE;COURS DE LA REPUBLIQUE;64233;Garlin;1375;64;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;166;52;681;9777;5369;82.1009498975601;De 5 à 10 000 entrées;;OUI;E;JPPR;FIXE;NON;R;261;212;1;61.1816874400767;26.581975071908;7.45445829338447;4.78187919463087;142;48.4419942473634;43.560669;-0.272312;43.560669, -0.272312
4;222030;TEMPO;OCCITANIE;1 ROUTE DE TOULOUSE;31291;Léguevin;9615;31;31701;Toulouse;1024959;04-Unités urbaines de 100 000 hbts ou plus;1;252;51;440;8935;5255;70.0285442435775;De 5 à 10 000 entrées;;OUI;C;;FIXE;NON;B;265;213;1;66.838351822504;17.9741151611199;8.6634970945589;6.52403592181722;123;42.8288431061807;43.600031;1.239756;43.600031, 1.239756
4;264591;CONCORDE;OCCITANIE;19 BD DELBREL;82112;Moissac;14074;82;82401;Castelsarrasin;28478;05-Unités urbaines de 20 000 à 100 000 hbts;6;737;49;2616;25594;19029;34.4999737243155;De 20 à 30 000 entrées;;NON;NON;;FIXE;NON;B;126;105;43;33.1645668982299;53.4518623179874;9.86302445150909;3.52054633227364;31;8.83080183680678;44.132684;1.066545;44.132684, 1.066545
4;267433;LE LIBERTY 1;NOUVELLE AQUITAINE;RUE DE LA FRATERNITE;47179;Monsempron-Libos;2088;47;47302;Fumel;11682;06-autres communes et unités urbaines;2;312;53;1671;27997;16872;65.9376481744903;De 20 à 30 000 entrées;;OUI;E;RDJPPR;FIXE;NON;B;346;237;13;50.3815920018316;32.9619171182172;14.1761428680455;2.48034801190567;230;33.8090513622835;44.481887;0.946365;44.481887, 0.946365
4;292231;MIMOSA;PAYS DE LA LOIRE;73 AV JOSEPH PINEAU;85163;Noirmoutier-en-l'Île;4588;85;85131;Noirmoutier-en-l'Île;4588;06-autres communes et unités urbaines;2;500;51;1270;40287;29721;35.5506207731907;De 40 à 50 000 entrées;;OUI;E;;FIXE;NON;I;188;166;40;59.936327911257;28.2868228622594;7.32229020544197;4.45455902104164;79;30.1024722678207;47.004998;-2.240623;47.004998, -2.240623
4;323493;L'ECHIQUIER;PAYS DE LA LOIRE;LA FOURNIERE;85182;Pouzauges;5764;85;85201;Pouzauges;5764;06-autres communes et unités urbaines;1;154;51;1122;16703;10708;55.9861785580874;De 10 à 20 000 entrées;;OUI;E;;FIXE;NON;I;193;154;25;61.6615659270594;27.837286406529;8.51185921958684;1.98928844682479;73;21.5952563121653;46.773329;-0.84843;46.773329, -0.84843
4;340043;LE KERLOUET;NOUVELLE AQUITAINE;PLACE DE LA REPUBLIQUE;86207;La Roche-Posay;1601;86;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;233;48;382;5730;3633;57.7208918249381;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;R;174;143;1;73.2431416760616;11.0672679443818;11.1048478015784;4.5847425779782;98;49.5302517850432;46.785295;0.811448;46.785295, 0.811448
4;349492;GALLIA;NOUVELLE AQUITAINE;67 COURS NATIONAL;17415;Saintes;26814;17;17401;Saintes;31066;05-Unités urbaines de 20 000 à 100 000 hbts;2;520;49;1734;32975;21645;52.3446523446524;De 30 à 40 000 entrées;;OUI;D;RDJPPR;FIXE;NON;C;225;130;58;66.3680379434143;5.33249892954778;20.5197457264254;7.77971740061263;192;92.4179045485985;45.747157;-0.634183;45.747157, -0.634183
